,title,height,length,art_type,medium_text,date_text,age,house,fecha,price,author,performance,source,country
18908,"Untitled by Rodolfo Morales, 1989",50.0,69.0,Latin American Sale Evening Session, oil on canvas ,1989,33,Christie's,2007-11-19,164268.0, Rodolfo Morales,-420,Mutual Art,-
18909,"Pinball by Claudio Bravo, 1973",67.0,47.0,Latin American Sale Evening Session, oil on canvas ,1973,49,Christie's,2007-11-19,549942.0, Claudio Bravo,-420,Mutual Art,-
18911,"Ramona y la adivina (La adivina) by Antonio Berni, 1976",820.5,630.25,Latin American Sale Evening Session," collage on wood with synthentic hair, plastic and lucite with electric bulb ",1976,46,Christie's,2007-11-19,344249.0, Antonio Berni,-420,Mutual Art,-
18912,"Untitled by Rogelio Polesello, 1974",860.5,410.25,Latin American Sale Evening Session, acrylic ,1974,48,Christie's,2007-11-19,69993.0, Rogelio Polesello,-420,Mutual Art,-
18914,"Untitled by Carmelo Arden Quin, 1992-1995",300.5,140.5,Latin American Sale Evening Session, acrylic and wood on panel ,1992,30,Christie's,2007-11-19,33925.0, Carmelo Arden Quin,-420,Mutual Art,-
18915,"Aparición de Santa Rosa de Lima by Fernando Botero, 1967",510.5,590.25,Latin American Sale Evening Session, oil on canvas ,1967,55,Christie's,2007-11-19,601365.0, Fernando Botero,-420,Mutual Art,-
18916,"Untitled by Claudio Bravo, 1971",250.5,190.75,Latin American Sale Evening Session, pastel on paper ,1971,51,Christie's,2007-11-19,35711.0, Claudio Bravo,-420,Mutual Art,-
18917,"Three women at the beach by Armando Morales, 1983",230.5,280.5,Latin American Sale Evening Session, oil and beeswax on canvas ,1983,39,Christie's,2007-11-19,104275.0, Armando Morales,-420,Mutual Art,-
18918,"Nature morte: fruits a fromage by Armando Morales, 1991",180.25,240.25,Latin American Sale Evening Session, oil on canvas ,1991,31,Christie's,2007-11-19,69993.0, Armando Morales,-420,Mutual Art,-
18919,"Eva Le Gallienne by Miguel Covarrubias, 1920",120.75,70.75,Latin American Sale Evening Session, gouache on paper ,1920,102,Christie's,2007-11-19,7142.0, Miguel Covarrubias,-420,Mutual Art,-
18920,"Los búhos vigilantes by Carlos Mérida, 1970",15.375,10.666,Latin American Sale Evening Session, oil on masonite ,1970,52,Christie's,2007-11-19,26783.0, Carlos Mérida,-420,Mutual Art,-
18921,"Untitled by Francisco Corzas, 1968",310.5,230.5,Latin American Sale Evening Session, oil on canvas ,1968,54,Christie's,2007-11-19,45995.0, Francisco Corzas,-420,Mutual Art,-
18922,"Suyu en el muro del Malecón by Roberto Fabelo, 2004",45.0,610.5,Latin American Sale Evening Session, oil on canvas ,2004,18,Christie's,2007-11-19,66564.0, Roberto Fabelo,-420,Mutual Art,-
18923,"Personaje muro verde by Gunther Gerzso, 1965",210.5,10.375,Latin American Sale Evening Session, oil on masonite ,1965,57,Christie's,2007-11-19,207121.0, Gunther Gerzso,-420,Mutual Art,-
18924,"Un jardín by Amelia Peláez, 1945",41.0,310.25,Latin American Sale Evening Session, gouache on paper mounted on masonite ,1945,77,Christie's,2007-11-19,652788.0, Amelia Peláez,-420,Mutual Art,-
18925,"Blue Blue by Julio Galán, 1996",75.0,510.5,Latin American Sale Evening Session, oil on canvas ,1996,26,Christie's,2007-11-19,112845.0, Julio Galán,-420,Mutual Art,-
18926,"Untitled by Arcângelo Ianelli, 1980",700.5,50.0,Latin American Sale Evening Session, oil on canvas ,1980,42,Christie's,2007-11-19,61422.0, Arcângelo Ianelli,-420,Mutual Art,-
18927,"Niña durmiendo by Ángel Botello, 1939",320.5,39.0,Latin American Sale Evening Session, oil on masonite ,1939,83,Christie's,2007-11-19,567083.0, Ángel Botello,-420,Mutual Art,-
18929,"Untitled (Three women) by Cundo Bermudez, 1974",30.0,22.375,Latin American Sale Evening Session, gouache on paper ,1974,48,Christie's,2007-11-19,28568.0, Cundo Bermudez,-420,Mutual Art,-
18930,"Pintura No. 14 (Serie II) by Kazuya Sakai, 1974",63.0,51.0,Latin American Sale Evening Session, acrylic on unprimed canvas ,1974,48,Christie's,2007-11-19,21426.0, Kazuya Sakai,-420,Mutual Art,-
18931,"Las ventajas del halcón by José Bedia, 2002",470.5,94.0,Latin American Sale Evening Session, oilstick and acrylic on amate paper ,2002,20,Christie's,2007-11-19,32139.0, José Bedia,-420,Mutual Art,-
18932,"Space Station by Julio Larraz, 1994",61.0,19.0,Latin American Sale Evening Session, oil on canvas ,1994,28,Christie's,2007-11-19,78563.0, Julio Larraz,-420,Mutual Art,-
18934,"Huelguista (Striker) by Carlos Orozco Romero, 1933",60.25,90.5,Latin American Sale Evening Session, watercolor on paper ,1933,89,Christie's,2007-11-19,14284.0, Carlos Orozco Romero,-420,Mutual Art,-
18935,"Amanecer by Juan Carlos Castagnino, 1941",580.5,41.0,Latin American Sale Evening Session, oil on canvas ,1941,81,Christie's,2007-11-19,32139.0, Juan Carlos Castagnino,-420,Mutual Art,-
18936,"Bodegón constructivo by Francisco Matto, 1951",11.625,150.5,Latin American Sale Evening Session, oil on cardboard ,1951,71,Christie's,2007-11-19,44281.0, Francisco Matto,-420,Mutual Art,-
18937,"Scarlatti's Garden by Omar Rayo, 1966",26.0,26.0,Latin American Sale Evening Session, oil on canvas ,1966,56,Christie's,2007-11-19,15177.0, Omar Rayo,-420,Mutual Art,-
18938,"Trama by Rogelio Polesello, 1977",630.75,630.75,Latin American Sale Evening Session, acrylic on canvas ,1977,45,Christie's,2007-11-19,26783.0, Rogelio Polesello,-420,Mutual Art,-
18939,"Banana no prato by Antonio Henrique Amaral, 1970",500.5,67.0,Latin American Sale Evening Session, oil on canvas ,1970,52,Christie's,2007-11-19,49423.0, Antonio Henrique Amaral,-420,Mutual Art,-
18940,"Adán, el teporocho by Rafael Coronel, 1973-1975",99.0,610.5,Latin American Sale Evening Session, oil on canvas ,1973,49,Christie's,2007-11-19,87134.0, Rafael Coronel,-420,Mutual Art,-
18941,"La fuga del crepúsculo by Manuel Mendive, 2006",470.5,60.0,Latin American Sale Evening Session, acrylic on canvas ,2006,16,Christie's,2007-11-19,69993.0, Manuel Mendive,-420,Mutual Art,-
18942,"You Haven't Talked to Me in Years - 35 parts by Ruben Torres Llorca, 2005",6.0,4.0,Latin American Sale Evening Session, printed images ,2005,17,Christie's,2007-11-19,14284.0, Ruben Torres Llorca,-420,Mutual Art,-
18943,"El carro y la luna by Adolfo Nigro, 1977",190.5,230.5,Latin American Sale Evening Session, oil on canvas ,1977,45,Christie's,2007-11-19,17855.0, Adolfo Nigro,-420,Mutual Art,-
18944,"Taburete con barco by Ignacio Iturria, 1991",23.125,280.5,Latin American Sale Evening Session, oil on canvas ,1991,31,Christie's,2007-11-19,17855.0, Ignacio Iturria,-420,Mutual Art,-
18946,"Still life by Arnaldo Roche-Rabell, 1991",22.0,270.5,Latin American Sale Evening Session, oil on canvas ,1991,31,Christie's,2007-11-19,17855.0, Arnaldo Roche-Rabell,-420,Mutual Art,-
18947,"La Estancia by Damian González, 2006",39.0,59.0,Latin American Sale Evening Session, oil on canvas ,2006,16,Christie's,2007-11-19,28568.0, Damian González,-420,Mutual Art,-
18948,"Untitled (Mick Jagger by Cecil Beaton) by Assume Vivid Astro Focus, 2002-2003",11.0,130.75,Open House, ink on acetate ,2002,20,Christie's,2008-01-14,5159.0, Assume Vivid Astro Focus,-420,Mutual Art,-
18949,"Book Damaged by Water by Abelardo Morell, 2001",35.0,41.0,Open House, gelatin silver print flush-mounted on aluminum ,2001,21,Christie's,2008-01-14,6878.0, Abelardo Morell,-420,Mutual Art,-
18950,"Untitled by Alexandre Arrechea, 2003",29.0,410.25,Open House, watercolor and graphite on paper ,2003,19,Christie's,2008-01-14,5159.0, Alexandre Arrechea,-420,Mutual Art,-
18951,"Replenishing by María Magdalena Campos-Pons, 2001",310.5,22.0,Open House, large format Polaroid ,2001,21,Christie's,2008-01-14,32671.0, María Magdalena Campos-Pons,-420,Mutual Art,-
18952,"Untitled by Roberto Matta, 1955",21.0,290.5,Open House, charcoal on paper ,1955,67,Christie's,2008-01-14,29232.0, Roberto Matta,-420,Mutual Art,-
18953,"Four Categoric Pieces: Chair, Poultry, German Writers, Anthropology by Vik Muniz, 1990",27.0,23.0,Open House, black and white photograph ,1990,32,Christie's,2008-01-14,11177.0, Vik Muniz,-420,Mutual Art,-
18954,"Sundial of Jaipur by Gabriel Orozco, 1997",16.0,180.5,Open House, Cibachrome print ,1997,25,Christie's,2008-01-14,12896.0, Gabriel Orozco,-420,Mutual Art,-
18955,"Untitled by Leandro Velasco, 1973",50.0,40.0,Christie's Interiors, oil on canvas ,1973,49,Christie's,2008-01-16,3095.0, Leandro Velasco,-420,Mutual Art,-
18956,"Untitled by José Luis Cuevas, 1955",90.25,19.0,Christie's Interiors," watercolor, ink and charcoal on paper ",1955,67,Christie's,2008-01-16,1118.0, José Luis Cuevas,-420,Mutual Art,-
18959,"Banista en Rojo, No. 2 by Vladimir Cora, 1990",55.0,190.75,Christie's Interiors," oil, acrylic and mixed media on canvas ",1990,32,Christie's,2008-01-16,946.0, Vladimir Cora,-420,Mutual Art,-
18962,"Color Palette by Osvaldo Romberg, 1977",203.2,100.0,Israeli & International Art - Part A, Oil on canvas ,1977,45,Tiroche,2008-01-19,1266.0, Osvaldo Romberg,-420,Mutual Art,-
18963,"The Doge's Palace and Santa Maria della Salute, Venice by Federico del Campo, 1914",18.875,28.375,19TH CENTURY EUROPEAN ART, oil on canvas ,1914,108,Christie's,2008-01-23,291275.0, Federico del Campo,-420,Mutual Art,-
18964,"SANS TITRE by Octavio Herrera, 1993",58.42,21.0,"Ethnographie, Art Moderne et Contemporain", Painting on white paper card ,1993,29,Catherine Charbonneaux,2008-01-27,828.0, Octavio Herrera,-420,Mutual Art,-
18965,"55.17 NATURE MORTE À LA NAPPE JAUNE by Sergio de Castro, June 1955",165.1,100.0,"Ethnographie, Art Moderne et Contemporain", Oil on canvas ,1955,67,Catherine Charbonneaux,2008-01-27,6054.0, Sergio de Castro,-420,Mutual Art,-
18975,"Ethiopia by Sebastião Salgado, 1984",11.875,17.375,Photographs, Gelatin silver print. ,1984,38,Phillips,2008-01-31,7222.0, Sebastião Salgado,-420,Mutual Art,-
18976,"The Castle, Antarctica by Sebastião Salgado, 2005",14.625,20.125,Photographs, Gelatin silver print. ,2005,17,Phillips,2008-01-31,12896.0, Sebastião Salgado,-420,Mutual Art,-
18977,"El Ensueño (the daydream) by Manuel Álvarez Bravo, 1931",9.5,7.375,Photographs," Gelatin silver print, printed later. ",1931,91,Phillips,2008-01-31,11177.0, Manuel Álvarez Bravo,-420,Mutual Art,-
18978,"La Buena Fama Durmiendo (good reputation sleeping) by Manuel Álvarez Bravo, 1939",7.25,9.75,Photographs," Gelatin silver print from 15 Photographs by Manuel Álvarez Bravo, printed 1974. ",1939,83,Phillips,2008-01-31,14616.0, Manuel Álvarez Bravo,-420,Mutual Art,-
18979,"Frida Kahla en el estudio de Manuel Álvarez Bravo (Frida Kahlo in Manuel Álvarez Bravo's studio) by Manuel Álvarez Bravo, 1930s",9.5,7.25,Photographs," Gelatin silver print, printed later. ",1930,92,Phillips,2008-01-31,9457.0, Manuel Álvarez Bravo,-420,Mutual Art,-
18980,"El Trapo Negro (the black cloth), Mexico by Manuel Álvarez Bravo, 1986",9.5,7.125,Photographs, Gelatin silver print. ,1986,36,Phillips,2008-01-31,7222.0, Manuel Álvarez Bravo,-420,Mutual Art,-
18981,"Serra Pelada Gold Mine, Brasil by Sebastião Salgado, 1986",16.875,11.25,Photographs, Gelatin silver print. ,1986,36,Phillips,2008-01-31,6878.0, Sebastião Salgado,-420,Mutual Art,-
18982,"1800 Yards (telegraph poles) by Vik Muniz, 1995",13.75,19.25,Photographs, Platinum print. ,1995,27,Phillips,2008-01-31,12037.0, Vik Muniz,-420,Mutual Art,-
18983,"Wake, Village of Alao, Region of Chimborazo, Ecuador by Sebastião Salgado, 1998",17.25,11.625,Photographs, Gelatin silver print. ,1998,24,Phillips,2008-01-31,2923.0, Sebastião Salgado,-420,Mutual Art,-
18984,"Instrumental (instrumental), Mexico by Manuel Álvarez Bravo, 1931",7.5,9.375,Photographs," Gelatin silver print, printed later. ",1931,91,Phillips,2008-01-31,5502.0, Manuel Álvarez Bravo,-420,Mutual Art,-
18985,"Ecuador by Sebastião Salgado, 1998",11.5,17.125,Photographs, Gelatin silver print. ,1998,24,Phillips,2008-01-31,2579.0, Sebastião Salgado,-420,Mutual Art,-
18986,"Vestido Elegante, Mexico, 1997; Torsos, Mexico, 1999; and Cananas, Mexico by Flor Garduño, 1999",13.75,14.0,Photographs, Three gelatin silver prints. ,1999,23,Phillips,2008-01-31,7222.0, Flor Garduño,-420,Mutual Art,-
18990,"ABSTRACT MODERNIST FIGURES by Carlos Mérida, 1978",22.75,15.5,Annual Winter Antique & Fine Art Auction, Oil and mixed media on board ,1978,44,James D. Julia Auctioneers,2008-01-31,4904.0, Carlos Mérida,-420,Mutual Art,-
18993,"Untitled by Marcia Schvartz, 1991",63.0,70.0,Christie's Interiors, Oil on canvas ,1991,31,Christie's,2008-02-05,172.0, Marcia Schvartz,-420,Mutual Art,-
18996,"Untitled by Guillermo Kuitca, 1991",360.25,260.25,POST-WAR AND CONTEMPORARY ART (DAY SALE) (PM), oil on canvas ,1991,31,Christie's,2008-02-07,46213.0, Guillermo Kuitca,-420,Mutual Art,-
18998,"Grief by José Clemente Orozco, 1926",11.875,9.875,PRINTS & MULTIPLES, lithograph ,1926,96,Christie's,2008-02-07,2923.0, José Clemente Orozco,-420,Mutual Art,-
18999,"Les danseurs by Fernando Botero, 1985",15.125,10.625,PRINTS & MULTIPLES, offset lithograph in colors ,1985,37,Christie's,2008-02-07,10317.0, Fernando Botero,-420,Mutual Art,-
19000,"2 Works: Pleni Luna: Two Plates by Wifredo Lam, 1974",25.625,190.75,PRINTS & MULTIPLES, lithographs in colors ,1974,48,Christie's,2008-02-07,1720.0, Wifredo Lam,-420,Mutual Art,-
19001,"Untitled by Felix González-Torres, 1995",4.625,6.375,PRINTS & MULTIPLES, photo-etching ,1995,27,Christie's,2008-02-07,2063.0, Felix González-Torres,-420,Mutual Art,-
19002,"Alain Jouffroy, L'Antichambre de la nature, Vol. I Paroles Peintes, Paris, Odette Lazar-Vernet by Wifredo Lam, 1966",944.88,237.0,PRINTS & MULTIPLES, etchings in colors ,1966,56,Christie's,2008-02-07,4471.0, Wifredo Lam,-420,Mutual Art,-
19003,"10 Works: L'Arc obscure des heures, Multiplicata S.A., Chiasso by Roberto Matta, 1975",2501.9,685.0,PRINTS & MULTIPLES, etchings in colors ,1975,47,Christie's,2008-02-07,8598.0, Roberto Matta,-420,Mutual Art,-
19006,"Prismatic City by Leonardo Nierman, circa1970",36.0,48.5,20th Century Design and Fine Art Auction, Acrylic on panel ,1970,52,Los Angeles Modern Auctions,2008-02-10,2146.0, Leonardo Nierman,-420,Mutual Art,-
19008,"Mujeres Platicando by Jesus Leuus, 1972",12.0,9.0,20th Century Design and Fine Art Auction, Acrylic on Masonite ,1972,50,Los Angeles Modern Auctions,2008-02-10,1486.0, Jesus Leuus,-420,Mutual Art,-
19009,"Untitled by Leonardo Nierman, circa 1970",38.0,28.0,20th Century Design and Fine Art Auction, Acrylic on panel ,1970,52,Los Angeles Modern Auctions,2008-02-10,3136.0, Leonardo Nierman,-420,Mutual Art,-
19010,"Eclipse by Leonardo Nierman, circa 1970",24.0,32.0,20th Century Design and Fine Art Auction, Acrylic on panel ,1970,52,Los Angeles Modern Auctions,2008-02-10,1981.0, Leonardo Nierman,-420,Mutual Art,-
19014,"Violante by Roberto Matta, FullFormat:,year,1980",29.875,26.75,Impressionist and Modern Art including Russian and Latin American Art, charcoal and pastel on paper ,1980,42,Sotheby's,2008-02-13,38517.0, Roberto Matta,-420,Mutual Art,-
19018,"Samurai Tree 1Q by Gabriel Orozco, FullFormat:,year,2007",29.5,29.5,(AUCTION) RED, tempura and burnished gold leaf on canvas in artist's frame ,2007,15,Sotheby's,2008-02-14,423685.0, Gabriel Orozco,-420,Mutual Art,-
19022,"3 Works: Selected images by Graciela Iturbide, 1976-1981",17.0,12.0,PHOTOGRAPHS, gelatin silver prints ,1976,46,Christie's,2008-02-20,14616.0, Graciela Iturbide,-420,Mutual Art,-
19023,"El Ensueño by Manuel Álvarez Bravo, 1931, printed later",9.375,7.0,PHOTOGRAPHS, gelatin silver print ,1931,91,Christie's,2008-02-20,17195.0, Manuel Álvarez Bravo,-420,Mutual Art,-
19024,"Ana Maria DG by Manuel Álvarez Bravo, 1985",9.375,70.25,PHOTOGRAPHS, gelatin silver print ,1985,37,Christie's,2008-02-20,5502.0, Manuel Álvarez Bravo,-420,Mutual Art,-
19025,"1, 2, 3, 4... by Gabriel Orozco, 1993",120.5,18.625,PHOTOGRAPHS, chromogenic print ,1993,29,Christie's,2008-02-20,4471.0, Gabriel Orozco,-420,Mutual Art,-
19026,"Brasil by Sebastião Salgado, 1986",110.75,17.375,PHOTOGRAPHS, gelatin silver print ,1986,36,Christie's,2008-02-20,5159.0, Sebastião Salgado,-420,Mutual Art,-
19027,"Trabajadores del Fuego, Mexico, 1935 by Manuel Álvarez Bravo, printed 1994",90.5,70.5,PHOTOGRAPHS, gelatin silver print ,1994,28,Christie's,2008-02-20,5159.0, Manuel Álvarez Bravo,-420,Mutual Art,-
19028,"Senr de Papantla, Mexico, 1935 by Manuel Álvarez Bravo, printed 1995",90.75,7.0,PHOTOGRAPHS, gelatin silver print ,1995,27,Christie's,2008-02-20,5159.0, Manuel Álvarez Bravo,-420,Mutual Art,-
19029,"Lambeth Bridge, London by Mario Testino, 1999",12.625,19.0,PHOTOGRAPHS, chromogenic print ,1999,23,Christie's,2008-02-20,1720.0, Mario Testino,-420,Mutual Art,-
19030,"End of Market Day, Yalalag by Manuel Álvarez Bravo, 1931, printed later",90.5,70.5,PHOTOGRAPHS, platinum print ,1931,91,Christie's,2008-02-20,4815.0, Manuel Álvarez Bravo,-420,Mutual Art,-
19031,"El Trapo Negro by Manuel Álvarez Bravo, 1986, printed later",90.5,70.25,PHOTOGRAPHS, gelatin silver print ,1986,36,Christie's,2008-02-20,10317.0, Manuel Álvarez Bravo,-420,Mutual Art,-
19032,"Untitled from Silueta Works in Mexico by Ana Mendieta, 1973-1977",19.875,130.5,PHOTOGRAPHS, chromogenic portfolio print ,1973,49,Christie's,2008-02-20,7222.0, Ana Mendieta,-420,Mutual Art,-
19033,"La Buena Fama Durmiendo by Manuel Álvarez Bravo, 1938, printed later",7.0,90.5,PHOTOGRAPHS, gelatin silver print ,1938,84,Christie's,2008-02-20,18915.0, Manuel Álvarez Bravo,-420,Mutual Art,-
19034,"Violin Huichol by Manuel Álvarez Bravo, 1970s",80.5,110.5,PHOTOGRAPHS, gelatin silver print ,1970,52,Christie's,2008-02-20,3439.0, Manuel Álvarez Bravo,-420,Mutual Art,-
19035,"Retrato de lo Eterno by Manuel Álvarez Bravo, 1935, printed later",90.5,70.5,PHOTOGRAPHS, gelatin silver print ,1935,87,Christie's,2008-02-20,6534.0, Manuel Álvarez Bravo,-420,Mutual Art,-
19036,"Esperanza by Luis González Palma, 2000",180.5,180.5,PHOTOGRAPHS, hand-varnished photogravure ,2000,22,Christie's,2008-02-20,8598.0, Luis González Palma,-420,Mutual Art,-
19037,"REVOLUTION by José Clemente Orozco, 1929",11.75,15.75,Paintings & Prints, Lithograph ,1929,93,Freeman's,2008-02-22,5589.0, José Clemente Orozco,-420,Mutual Art,-
19044,"Romy Schneider (from Diamond Divas) by Vik Muniz, FullFormat:,year,2004",150.0,120.0,Contemporary Art Day Auction, chromogenic print mounted on aluminium ,2004,18,Sotheby's,2008-02-28,181845.0, Vik Muniz,-420,Mutual Art,-
19046,"Une Proxime by Roberto Matta, FullFormat:circa,year,1957",100.0,81.5,Contemporary Art Day Auction, oil on canvas ,1957,65,Sotheby's,2008-02-28,149031.0, Roberto Matta,-420,Mutual Art,-
19049,"Untitled (From the Fetish Series) by Ana Mendieta, 1977",20.0,13.25,Contemporary Art Part day Sale, Lifetime c-print flush mounted on backing board ,1977,45,Phillips,2008-02-29,280054.0, Ana Mendieta,-420,Mutual Art,-
19050,"The Vision by Django Hernández, 2005",106.25,78.75,Contemporary Art Part day Sale, Acrylic and graphite on canvas ,2005,17,Phillips,2008-02-29,66939.0, Django Hernández,-420,Mutual Art,-
19053,"Modulation 960 by Julio Le Parc, 1987",203.2,80.0,785 – Modern art and design, Acrylic on canvas ,1987,35,Bruun Rasmussen,2008-03-04,1952.0, Julio Le Parc,-420,Mutual Art,-
19054,"Madre Tabasquena by Gabriela Arévalo, 1985",370.5,83.0,Christie's Interiors, Triptych--watercolor on paper ,1985,37,Christie's,2008-03-04,1289.0, Gabriela Arévalo,-420,Mutual Art,-
19055,"Family gathering by Dieudonné L. Cédor, 1950",290.25,24.0,Christie's Interiors, Oil on masonite ,1950,72,Christie's,2008-03-04,2579.0, Dieudonné L. Cédor,-420,Mutual Art,-
19056,"Church Procession by Castera Bazile, 1952",24.0,20.0,Christie's Interiors, Oil on masonite ,1952,70,Christie's,2008-03-04,3267.0, Castera Bazile,-420,Mutual Art,-
19058,"Festive Procession by Gesner Abelard, 1951",30.0,230.5,Christie's Interiors, Oil on board ,1951,71,Christie's,2008-03-04,945.0, Gesner Abelard,-420,Mutual Art,-
19059,"Cérémonie Ju Canzo by Gesner Abelard, 1950",20.0,230.5,Christie's Interiors, Oil on masonite ,1950,72,Christie's,2008-03-04,945.0, Gesner Abelard,-420,Mutual Art,-
19060,"Curiouser and Curiouser by Abelardo Morell, 1998",40.375,32.125,Christie's Interiors, Gelatin silver print ,1998,24,Christie's,2008-03-04,6878.0, Abelardo Morell,-420,Mutual Art,-
19061,"Sans Titre by Roberto Matta, 1970",410.0,552.0,19th & 20th century Prints & Drawings, Color etching and aquatint ,1970,52,Swann Auction Galleries,2008-03-06,1651.0, Roberto Matta,-420,Mutual Art,-
19062,"Tehauntepec River by Miguel Covarrubias, 1951",310.0,230.0,19th & 20th century Prints & Drawings, Lithograph ,1951,71,Swann Auction Galleries,2008-03-06,1100.0, Miguel Covarrubias,-420,Mutual Art,-
19064,"Rumba by Miguel Covarrubias, 1942",240.0,345.0,19th & 20th century Prints & Drawings, Lithograph ,1942,80,Swann Auction Galleries,2008-03-06,1926.0, Miguel Covarrubias,-420,Mutual Art,-
19065,"Attulima by Roberto Matta, 1954",103.0,150.0,19th & 20th century Prints & Drawings, Etching and aquatint on soft wove paper ,1954,68,Swann Auction Galleries,2008-03-06,1376.0, Roberto Matta,-420,Mutual Art,-
19067,"10 works: Hom'mere by Roberto Matta, 1975",660.0,510.0,19th & 20th century Prints & Drawings, color etchings with aquatint on Japon nacré ,1975,47,Swann Auction Galleries,2008-03-06,9629.0, Roberto Matta,-420,Mutual Art,-
19071,"Um Si Ho No Tiempo by Ernesto Neto, 2006",67.9,66.0,Saturday @ Phillips, C-print. ,2006,16,Phillips,2008-03-15,5227.0, Ernesto Neto,-420,Mutual Art,-
19072,"Ain: Soph: Aleph by Fernando Canovas, 1999",200.0,200.0,Saturday @ Phillips, Acrylic on canvas. ,1999,23,Phillips,2008-03-15,12197.0, Fernando Canovas,-420,Mutual Art,-
19073,"Triptych: Niemeyer's Hand by Miguel Rio Branco, 1996/ 2004",79.4,79.4,Saturday @ Phillips, C-print. ,1996,26,Phillips,2008-03-15,524.0, Miguel Rio Branco,-420,Mutual Art,-
19074,"De Emmendatione Humani Intellectus by Arturo Duclos, 1997",122.9,142.9,Saturday @ Phillips," Acrylic, oil, laser transfer and wine on table cloth. ",1997,25,Phillips,2008-03-15,524.0, Arturo Duclos,-420,Mutual Art,-
19075,"Dez Camadas by Leda Catunda, 2000",121.9,155.9,Saturday @ Phillips, Acrylic on cloth and plastic. ,2000,22,Phillips,2008-03-15,16729.0, Leda Catunda,-420,Mutual Art,-
19076,"Man in Chaos by Romero Britto, 1991",122.9,147.6,Saturday @ Phillips, Acrylic on linen. ,1991,31,Phillips,2008-03-15,24395.0, Romero Britto,-420,Mutual Art,-
19078,"Cina Radice by Arturo Duclos, 1997",137.8,159.1,Saturday @ Phillips," Acrylic, oil, laser transfer and coffee on canvas and table cloth. ",1997,25,Phillips,2008-03-15,524.0, Arturo Duclos,-420,Mutual Art,-
19079,"Es Aqui Donde Guardo Las Lagrimas De Mi Corazon by Fernando Canovas, 1995",230.5,245.1,Saturday @ Phillips, Acrylic on canvas. ,1995,27,Phillips,2008-03-15,8713.0, Fernando Canovas,-420,Mutual Art,-
19083,"or dur or aison by Roberto Matta, 1971",1257.3,644.0,20th Century Prints, lithograph printed in colours ,1971,51,Dreweatts,2008-03-19,465.0, Roberto Matta,-420,Mutual Art,-
19094,"The Car-Boys by Roberto Matta, 1967",162.56,8.0,Lithographies, Lithograph on vellum ,1967,55,Christophe Joron-Derem,2008-03-30,282.0, Roberto Matta,-420,Mutual Art,-
19097,"SANS TITRE by Pablo Reinoso, 1989",76.2,5.0,Estampes et Art Contemporain, Watercolor and pencil lead on paper ,1989,33,Cornette de Saint Cyr,2008-03-30,400.0, Pablo Reinoso,-420,Mutual Art,-
19098,"SANS TITRE by Julio Le Parc, 1969",165.1,64.0,Estampes et Art Contemporain, Silkscreen print ,1969,53,Cornette de Saint Cyr,2008-03-30,374.0, Julio Le Parc,-420,Mutual Art,-
19099,"SANS TITRE by Jorge Camacho, 1969",160.02,48.0,Estampes et Art Contemporain, Ink and pastel on paper ,1969,53,Cornette de Saint Cyr,2008-03-30,2666.0, Jorge Camacho,-420,Mutual Art,-
19105,"Untitled by Los Carpinteros, 1998",11.25,16.0,Under the Influence, Watercolor and charcoal on paper. ,1998,24,Phillips,2008-03-31,7738.0, Los Carpinteros,-420,Mutual Art,-
19108,"Beggars After Rembrandt (Beggar II) by Vik Muniz, 2002",51.5,41.0,Under the Influence, Toned silver gelatin print. ,2002,20,Phillips,2008-03-31,22354.0, Vik Muniz,-420,Mutual Art,-
19109,"Untitled (Olympic Tower #5) from Ricas y Famosas by Daniela Rossell, 1999",29.5,40.0,Under the Influence, C-print. ,1999,23,Phillips,2008-03-31,5159.0, Daniela Rossell,-420,Mutual Art,-
19110,"Silueta Works in Mexico: Color Photo of Earth by Ana Mendieta, 1973-1977",20.0,16.0,Under the Influence, C-print. ,1973,49,Phillips,2008-03-31,13756.0, Ana Mendieta,-420,Mutual Art,-
19111,"Silueta Works in Mexico: Body Work by Ana Mendieta, 1973-1977",16.0,20.0,Under the Influence, C-print. ,1973,49,Phillips,2008-03-31,14616.0, Ana Mendieta,-420,Mutual Art,-
19112,"Explication Picturale avec la Metaphysique Sexodentale by Roberto Matta, 1965",19.75,25.5,Under the Influence, Graphite and conte crayon on paper. ,1965,57,Phillips,2008-03-31,15476.0, Roberto Matta,-420,Mutual Art,-
19114,"Pictures of Color (After Claude Monet) by Vik Muniz, 2001",520.5,77.0,Post-War And Contemporary First Open, Cibachrome print mounted on Sintra ,2001,21,Christie's,2008-04-01,133433.0, Vik Muniz,-420,Mutual Art,-
19115,"""Untitled"" (1988) by Felix González-Torres, 1988",11.0,14.0,Post-War And Contemporary First Open, framed photostat ,1988,34,Christie's,2008-04-01,29232.0, Felix González-Torres,-420,Mutual Art,-
19116,"""Still"" after Cindy Sherman (from Pictures of Ink) by Vik Muniz, 2000",30.0,40.0,Post-War And Contemporary First Open, Cibachrome print mounted on Sintra ,2000,22,Christie's,2008-04-01,25793.0, Vik Muniz,-420,Mutual Art,-
19117,"Pantheon I (American Men) Walt Disney by Vik Muniz, 2000",63.125,51.125,Post-War And Contemporary First Open, Cibachrome print ,2000,22,Christie's,2008-04-01,37691.0, Vik Muniz,-420,Mutual Art,-
