title,height,length,art_type,date_text,age,house,fecha,price,author,performance,source,country,list_technique,acrylic,aquatint,arches,black,board,bronze,brown,canvas,cardboard,charcoal,color,colors,colours,crayon,down,etching,gelatin,gouache,graphite,guarro,handmade,ink,laid,lithograph,lithographs,masonite,media,metal,mixed,mixografía,mixograph,mounted,nylon,oil,painted,panel,paper,pastel,patina,pencil,plexiglas,plexiglass,print,printed,rice,rods,sand,screenprint,silkscreen,silver,tempera,watercolor,wood,wove
"Two works: Untitled (Views of San Antonio de Oriente) by Jose Antonio Velasquez, 1978",11.75,15.75,2020 Fall Larsen Art Auction,1978,44,Larsen Gallery,2020-10-24,1001.0, Jose Antonio Velasquez,-420,Mutual Art,-,"['oil', 'on', 'canvas']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Navidad by Jose Antonio Velasquez, 1969",20.5,27.25,2020 Fall Larsen Art Auction,1969,53,Larsen Gallery,2020-10-24,1430.0, Jose Antonio Velasquez,-420,Mutual Art,-,"['oil', 'on', 'canvas', 'mounted', 'on', 'board']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Muy Perros by Francisco Toledo, 1971",17.75,15.25,2020 Fall Larsen Art Auction,1971,51,Larsen Gallery,2020-10-24,8926.0, Francisco Toledo,-420,Mutual Art,-,"['gouache', 'on', 'paper']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Doncella (Maiden) (B. 96) by Francisco Zuñiga, 1984",30.0,22.0,2020 Fall Larsen Art Auction,1984,38,Larsen Gallery,2020-10-24,1099.0, Francisco Zuñiga,-420,Mutual Art,-,"['lithograph', 'on', 'somerset', 'paper']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Figura, from Rufino Tamayo 15 Aguafuertes (Pereda 264) by Rufino Tamayo, 1979",29.75,21.75,2020 Fall Larsen Art Auction,1979,43,Larsen Gallery,2020-10-24,2861.0, Rufino Tamayo,-420,Mutual Art,-,"['etching', 'on', 'guarro', 'paper']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Two works: Nude & Sketch for Sculpture by Francisco Zuñiga, 1960",19.75,25.5,2020 Fall Larsen Art Auction,1960,62,Larsen Gallery,2020-10-24,1236.0, Francisco Zuñiga,-420,Mutual Art,-,"['conte', 'chalk', 'on', 'paper', 'pencil', 'on', 'paper']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Untitled by Antonio Seguí, 2006",81.28,25.0,CONTEMPORARY ART,2006,16,Aguttes,2020-10-26,2638.0, Antonio Seguí,-420,Mutual Art,-,"['pastel', 'and', 'mixed', 'media', 'on', 'paper']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Roosters with still life by Mariano Rodriguez, 1977",167.64,45.0,October Auctions: First Session : Painting and Sculpture,1977,45,Segre Auctions,2020-10-27,5957.0, Mariano Rodriguez,-420,Mutual Art,-,"['gouache', 'on', 'paper']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nude in ocher by René Portocarrero, 1961",127.0,64.0,October Auctions: First Session : Painting and Sculpture,1961,61,Segre Auctions,2020-10-27,27081.0, René Portocarrero,-420,Mutual Art,-,"['oil', 'on', 'canvas']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Christ and the Three Marys by René Portocarrero, 1946",86.36,39.0,October Auctions: First Session : Painting and Sculpture,1946,76,Segre Auctions,2020-10-27,4604.0, René Portocarrero,-420,Mutual Art,-,"['watercolor', 'and', 'ink', 'on', 'paper']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Bizancio by Francisco Toledo, 2000",95.25,38.0,Prints and Multiple Auction - Includes Posters section of the 75 Degrees workshop by Arturo Negrete,2000,22,"Morton Auctions, Monte Athos",2020-10-28,379.0, Francisco Toledo,-420,Mutual Art,-,"['digital', 'printing']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Untitled, de la serie Ventanas by Juan Soriano, 2005",203.2,60.0,Prints and Multiple Auction - Includes Posters section of the 75 Degrees workshop by Arturo Negrete,2005,17,"Morton Auctions, Monte Athos",2020-10-28,541.0, Juan Soriano,-420,Mutual Art,-,['lithograph'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ceremonia II, de la serie Ceremonia by Fernando de Szyszlo, 2003",152.4,82.0,Prints and Multiple Auction - Includes Posters section of the 75 Degrees workshop by Arturo Negrete,2003,19,"Morton Auctions, Monte Athos",2020-10-28,1514.0, Fernando de Szyszlo,-420,Mutual Art,-,['serigraph'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mujeres frente al mar by Francisco Zuñiga, 1978",20.75,26.375,Online Catalog: Prints & Multiples Monthly Online Auction,1978,44,"Heritage Auctions, Dallas",2020-10-28,787.0, Francisco Zuñiga,-420,Mutual Art,-,"['lithograph', 'on', 'paper']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monólogo by Rufino Tamayo, 1974",29.75,21.75,Online Catalog: Prints & Multiples Monthly Online Auction,1974,48,"Heritage Auctions, Dallas",2020-10-28,2647.0, Rufino Tamayo,-420,Mutual Art,-,"['arches', 'paper']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Untitled, de la serie Ventanas by Juan Soriano, 2005",203.2,60.0,Prints and Multiple Auction - Includes Posters section of the 75 Degrees workshop by Arturo Negrete,2005,17,"Morton Auctions, Monte Athos",2020-10-28,433.0, Juan Soriano,-420,Mutual Art,-,['lithograph'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MARÍA ENTRE LAS FLORES by Alfredo Ramos Martínez, Executed circa 1930",37.0,290.5,Impressionist & Modern Art Evening Sale,1930,92,Sotheby's,2020-10-28,403727.0, Alfredo Ramos Martínez,-420,Mutual Art,-,"['tempera', 'and', 'charcoal', 'on', 'board']",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Cara en rojo by Rufino Tamayo, 1977",177.8,50.0,Prints and Multiple Auction - Includes Posters section of the 75 Degrees workshop by Arturo Negrete,1977,45,"Morton Auctions, Monte Athos",2020-10-28,7031.0, Rufino Tamayo,-420,Mutual Art,-,['mixograph'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HOMBRE URBANO by Antonio Seguí, 2000",139.7,77.0,"Classical, modern and contemporary painting and sculpture",2000,22,Roldan Auctions,2020-10-28,, Antonio Seguí,-420,Mutual Art,-,"['iron', 'sculpture', 'with', 'marble', 'base']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EL GRAN LIBRO by Emilio Pettoruti, 1942",45.72,12.0,"Classical, modern and contemporary painting and sculpture",1942,80,Roldan Auctions,2020-10-28,, Emilio Pettoruti,-420,Mutual Art,-,"['oil', 'on', 'wood']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"TRES MANZANAS Ó STUDIO IN UNA SEDUTA by Emilio Pettoruti, 1917",91.44,25.0,"Classical, modern and contemporary painting and sculpture",1917,105,Roldan Auctions,2020-10-28,, Emilio Pettoruti,-420,Mutual Art,-,"['oil', 'on', 'panel']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Puerto by Joaquín Torres García, 1942",30.48,15.0,October Auction - First Session,1942,80,Alcala Auctions,2020-10-28,, Joaquín Torres García,-420,Mutual Art,-,"['pencil', 'on', 'paper']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HOMBRE DE CIUDAD by Antonio Seguí, 4 -6-1985",254.0,100.0,"Classical, modern and contemporary painting and sculpture",1985,37,Roldan Auctions,2020-10-28,, Antonio Seguí,-420,Mutual Art,-,"['oil', 'and', 'newspaper', 'on', 'canvas']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fernando de Szyszlo 'El Innombrable' 1980 Painting by Fernando de Szyszlo, 1980",39.0,46.5,20th Century Design & More,1980,42,Abington Auction Gallery,2020-10-29,6866.0, Fernando de Szyszlo,-420,Mutual Art,-,"['oil', 'on', 'canvas']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Fruits of Labor by Diego Rivera, 1932",16.5,11.875,Modern & Contemporary Prints & Multiples,1932,90,Bonhams,2020-10-30,34416.0, Diego Rivera,-420,Mutual Art,-,"['lithograph', 'on', 'arches']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Figura en Ocre by Rufino Tamayo, 1976",29.437,5.0,Modern & Contemporary Prints & Multiples,1976,46,Bonhams,2020-10-30,2188.0, Rufino Tamayo,-420,Mutual Art,-,"['etching', 'in', 'colors', 'on', 'guarro', 'paper']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Permutation, from Museo Moltiplicato by Jesus-Rafael Soto, 1955-1978",8.25,6.0,Modern & Contemporary Prints & Multiples,1955,67,Bonhams,2020-10-30,, Jesus-Rafael Soto,-420,Mutual Art,-,"['screenprint', 'in', 'colors', 'on', 'plexiglass']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"Permutación by Jesus-Rafael Soto, 1967",13.375,13.375,Modern & Contemporary Prints & Multiples,1967,55,Bonhams,2020-10-30,, Jesus-Rafael Soto,-420,Mutual Art,-,"['screenprint', 'in', 'colors', 'on', 'plexiglass']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"Venus Noire, from Las Mujeres by Rufino Tamayo, 1969",27.5,21.625,Modern & Contemporary Prints & Multiples,1969,53,Bonhams,2020-10-30,2772.0, Rufino Tamayo,-420,Mutual Art,-,"['lithograph', 'in', 'colors', 'on', 'rives', 'paper']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Niño Bailando by Rufino Tamayo, 1974",29.562,5.0,Modern & Contemporary Prints & Multiples,1974,48,Bonhams,2020-10-30,3282.0, Rufino Tamayo,-420,Mutual Art,-,"['mixografía®', 'in', 'colors', 'on', 'arches', 'paper']",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Busto en Rojo by Rufino Tamayo, 1984",22.375,30.25,Modern & Contemporary Prints & Multiples,1984,38,Bonhams,2020-10-30,4663.0, Rufino Tamayo,-420,Mutual Art,-,"['mixografía®', 'in', 'colors', 'on', 'handmade', 'paper']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Composizione 4 by Jesus-Rafael Soto, 1973",25.5,25.5,Modern & Contemporary Prints & Multiples,1973,49,Bonhams,2020-10-30,3210.0, Jesus-Rafael Soto,-420,Mutual Art,-,"['etching', 'in', 'colors', 'with', 'embossing', 'on', 'wove', 'paper']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Cabeza Blanca by Rufino Tamayo, 1976",29.125,22.437,Modern & Contemporary Prints & Multiples,1976,46,Bonhams,2020-10-30,2553.0, Rufino Tamayo,-420,Mutual Art,-,"['mixografía®', 'in', 'colors', 'on', 'guarro', 'paper']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Óvalo en el Rojo, from Serie Sintesis by Jesus-Rafael Soto, 1979",15.25,15.25,Modern & Contemporary Prints & Multiples,1979,43,Bonhams,2020-10-30,5808.0, Jesus-Rafael Soto,-420,Mutual Art,-,"['screenprint', 'in', 'colors', 'on', 'plexiglass']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"Por Dios se lo pido by Antonio Seguí, 2017",116.84,55.0,Modern and Contemporary Art & Design,2017,5,Tradart Deauville,2020-10-31,, Antonio Seguí,-420,Mutual Art,-,"['acrylic', 'on', 'canvas']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butterfly of Light by Emilio Pettoruti, 1968",34.0,5.0,POSTERS PRINTS PAINTINGS DRAWINGS - LIVE,1968,54,Oger-Blanchet,2020-11-03,4695.0, Emilio Pettoruti,-420,Mutual Art,-,"['gouache', 'on', 'paper']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Visage de profil by Héctor Poleo, 1969",144.78,74.5,Post-War Prints - Lots 1-183,1969,53,Ader,2020-11-04,154.0, Héctor Poleo,-420,Mutual Art,-,"['colour', 'lithograph']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"La vida es un teatro by Antonio Seguí, 1991",279.4,166.0,Post-War Prints - Lots 1-183,1991,31,Ader,2020-11-04,2062.0, Antonio Seguí,-420,Mutual Art,-,"['etching', 'and', 'aquatint']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personaje by Antonio Seguí, 1990",421.64,110.0,Post-War Prints - Lots 1-183,1990,32,Ader,2020-11-04,1719.0, Antonio Seguí,-420,Mutual Art,-,"['etching', 'and', 'aquatint', 'with', 'collage', 'and', 'watercolor', 'highlights']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Dos Mujeres Con Ninos by Francisco Zuñiga, 1982",23.5,35.0,Denver Collections,1982,40,Hindman,2020-11-06,879.0, Francisco Zuñiga,-420,Mutual Art,-,['lithograph'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mujer con Naranja by Francisco Zuñiga, 1974",25.0,18.5,Denver Collections,1974,48,Hindman,2020-11-06,586.0, Francisco Zuñiga,-420,Mutual Art,-,['lithograph'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Figura en Verde by Rufino Tamayo, 1977",17.5,12.0,Estate Auction,1977,45,Showplace Antique Center,2020-11-08,2060.0, Rufino Tamayo,-420,Mutual Art,-,"['mixograph', 'lithograph', 'in', 'colors']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ESPERAR SENTADO LA HUMEDAD LOS PONE NERVÍOSOS by Antonio Seguí, 1984",508.0,200.0,Modern & Contemporary Art,1984,38,Veritas Art Auctioneers,2020-11-10,59462.0, Antonio Seguí,-420,Mutual Art,-,"['mixed', 'media', 'on', 'paper', 'laid', 'on', 'canvas']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Edna by Fernando de Szyszlo, circa 1960",250.375,190.75,Post War + Contemporary Art,1960,62,Rago Arts and Auction Center,2020-11-10,10728.0, Fernando de Szyszlo,-420,Mutual Art,-,"['gouache', 'on', 'paper']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Two works: Self portrait; Paisaje Explosivo by David Alfaro Siqueiros, 1969",18.5,13.0,DTLA Collections and Estates,1969,53,Andrew Jones Auctions,2020-11-11,744.0, David Alfaro Siqueiros,-420,Mutual Art,-,"['lithographs', 'in', 'color']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FIGURA DE HOMBRE EN AZUL CON FONDO GRIS (PEREDA 251) by Rufino Tamayo, 1979",29.625,22.0,Prints & Multiples,1979,43,Doyle New York,2020-11-11,2718.0, Rufino Tamayo,-420,Mutual Art,-,"['color', 'etching']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOL (PEREDA 292) by Rufino Tamayo, 1981",9.25,6.5,Prints & Multiples,1981,41,Doyle New York,2020-11-11,3933.0, Rufino Tamayo,-420,Mutual Art,-,"['color', 'mixografía']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EL DE MECATE by Francisco Toledo, 1974-75",19.375,26.625,Prints & Multiples,1974,48,Doyle New York,2020-11-11,4291.0, Francisco Toledo,-420,Mutual Art,-,"['color', 'etching', 'and', 'drypoint']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DESNUDO EN NARANJA (PEREDA 52) by Rufino Tamayo, 1959",26.0,20.0,Prints & Multiples,1959,63,Doyle New York,2020-11-11,2432.0, Rufino Tamayo,-420,Mutual Art,-,"['color', 'lithograph']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DOS CABEZAS (PEREDA 107) by Rufino Tamayo, 1969",27.375,21.125,Prints & Multiples,1969,53,Doyle New York,2020-11-11,2289.0, Rufino Tamayo,-420,Mutual Art,-,"['color', 'lithograph']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hombre, Luna y Estrellas by Rufino Tamayo, 1950",1282.7,350.0,Old Master Through Modern Prints,1950,72,Swann Auction Galleries,2020-11-12,3433.0, Rufino Tamayo,-420,Mutual Art,-,"['color', 'lithograph']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Moving Figures, Prison Fantasies Portfolio II by David Alfaro Siqueiros, 1973",22.0,15.125,Online Catalog: Fine & Decorative Arts Monthly Online Auction,1973,49,"Heritage Auctions, Dallas",2020-11-12,658.0, David Alfaro Siqueiros,-420,Mutual Art,-,"['lithograph', 'in', 'colors', 'on', 'paper']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Untitled by David Alfaro Siqueiros, 1969",21.0,15.5,Online Catalog: Fine & Decorative Arts Monthly Online Auction,1969,53,"Heritage Auctions, Dallas",2020-11-12,587.0, David Alfaro Siqueiros,-420,Mutual Art,-,"['lithograph', 'on', 'paper']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hombre en la Ventana by Rufino Tamayo, 1980",2291.08,700.0,Old Master Through Modern Prints,1980,42,Swann Auction Galleries,2020-11-12,9298.0, Rufino Tamayo,-420,Mutual Art,-,"['color', 'mixografia', 'on', 'handmade', 'paper']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Protesta by Rufino Tamayo, 1983",1968.5,575.0,Old Master Through Modern Prints,1983,39,Swann Auction Galleries,2020-11-12,9298.0, Rufino Tamayo,-420,Mutual Art,-,"['color', 'mixografia', 'on', 'handmade', 'paper']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"La Pareja by Rufino Tamayo, 1989",1612.9,842.0,Old Master Through Modern Prints,1989,33,Swann Auction Galleries,2020-11-12,2575.0, Rufino Tamayo,-420,Mutual Art,-,"['color', 'lithograph', 'on', 'arches']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mujer con Sandía by Rufino Tamayo, 1950",1384.3,425.0,Old Master Through Modern Prints,1950,72,Swann Auction Galleries,2020-11-12,3147.0, Rufino Tamayo,-420,Mutual Art,-,"['color', 'lithograph']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"El Sueño (La Noche de los Pobres) by Diego Rivera, 1932",1046.48,302.0,Old Master Through Modern Prints,1932,90,Swann Auction Galleries,2020-11-12,31470.0, Diego Rivera,-420,Mutual Art,-,['lithograph'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personaje con Dos Árboles by Rufino Tamayo, 1976",1930.4,560.0,Old Master Through Modern Prints,1976,46,Swann Auction Galleries,2020-11-12,4005.0, Rufino Tamayo,-420,Mutual Art,-,"['color', 'etching', 'and', 'embossing']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
